epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,14256.4,0.78595,0.70513,1.06229,0.92613,0.87659,0.89841,0.9263,0.84204,0.77632,0.65447,0.46394,0.99676,0.00530906,0.00530906,0.00530906
147,14354.7,0.78735,0.70127,1.05664,0.92597,0.87639,0.89825,0.92645,0.84191,0.77639,0.65497,0.46347,0.99711,0.00525728,0.00525728,0.00525728
148,14444.1,0.77991,0.69785,1.05718,0.93072,0.87273,0.8984,0.92656,0.84258,0.77666,0.65486,0.4634,0.99714,0.00520548,0.00520548,0.00520548
149,14532.3,0.77807,0.69327,1.05178,0.92291,0.87959,0.89882,0.92689,0.8426,0.77676,0.65511,0.46325,0.99736,0.00515366,0.00515366,0.00515366
150,14620.2,0.78254,0.69163,1.05663,0.92724,0.87833,0.90023,0.92697,0.84339,0.77673,0.65524,0.46241,0.99745,0.00510184,0.00510184,0.00510184
151,14707.7,0.77621,0.68677,1.05059,0.93279,0.877,0.90183,0.92729,0.84368,0.77719,0.65484,0.46188,0.99727,0.00505,0.00505,0.00505
152,14795.4,0.77701,0.68042,1.05001,0.93179,0.8775,0.90171,0.92738,0.84464,0.77751,0.65494,0.46191,0.99743,0.00499816,0.00499816,0.00499816
153,14883.3,0.77894,0.68916,1.05289,0.93238,0.87765,0.90207,0.92745,0.84457,0.77738,0.65479,0.46157,0.9972,0.00494634,0.00494634,0.00494634
154,14970.5,0.77131,0.68294,1.05081,0.93191,0.87796,0.9021,0.9277,0.84434,0.77779,0.65504,0.46136,0.99732,0.00489452,0.00489452,0.00489452
155,15058.1,0.76908,0.67911,1.04768,0.93337,0.8774,0.90244,0.9278,0.84454,0.77788,0.6547,0.46105,0.99726,0.00484272,0.00484272,0.00484272
