epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,37068,0.71001,0.60088,1.0165,0.88468,0.77962,0.81493,0.85266,0.7894,0.72972,0.64147,0.62646,0.99161,0.00551584,0.00551584,0.00551584
143,37360.3,0.70789,0.59441,1.01335,0.88563,0.77969,0.81528,0.85278,0.78933,0.72985,0.64125,0.62575,0.99135,0.00546421,0.00546421,0.00546421
144,37651.2,0.70698,0.5964,1.0151,0.88474,0.77999,0.81495,0.85305,0.79021,0.72998,0.64117,0.62516,0.99133,0.00541253,0.00541253,0.00541253
145,37940.9,0.70653,0.59418,1.0141,0.88562,0.77925,0.81469,0.85295,0.79006,0.73026,0.64128,0.62458,0.99144,0.00536081,0.00536081,0.00536081
146,38229.9,0.70925,0.59431,1.01639,0.88508,0.77971,0.8147,0.85313,0.7899,0.73007,0.6409,0.62404,0.99119,0.00530906,0.00530906,0.00530906
147,38519,0.70509,0.58888,1.01548,0.88352,0.78084,0.81493,0.85344,0.78974,0.73019,0.64076,0.62318,0.99108,0.00525728,0.00525728,0.00525728
148,38809,0.70359,0.58962,1.01393,0.88379,0.78112,0.81522,0.85322,0.79016,0.73007,0.64088,0.6227,0.99116,0.00520548,0.00520548,0.00520548
149,39098.6,0.69942,0.5847,1.01058,0.88432,0.78108,0.81523,0.85289,0.79046,0.73012,0.64098,0.62324,0.99123,0.00515366,0.00515366,0.00515366
150,39387.2,0.69851,0.58435,1.01132,0.88614,0.78075,0.81561,0.8532,0.7906,0.73006,0.64095,0.62373,0.99125,0.00510184,0.00510184,0.00510184
151,39676.2,0.6996,0.58798,1.01203,0.88719,0.78058,0.81592,0.85322,0.79087,0.73034,0.64083,0.62386,0.99123,0.00505,0.00505,0.00505
152,39965.3,0.70086,0.58943,1.01285,0.88699,0.77996,0.81565,0.85301,0.79048,0.73063,0.6406,0.62384,0.9913,0.00499816,0.00499816,0.00499816
153,40256.3,0.69554,0.58181,1.00815,0.88771,0.78015,0.81605,0.8529,0.78992,0.73052,0.64022,0.62356,0.99114,0.00494634,0.00494634,0.00494634
154,40547.5,0.69731,0.58351,1.00866,0.88851,0.77963,0.81604,0.85302,0.7903,0.73076,0.63967,0.62304,0.99087,0.00489452,0.00489452,0.00489452
155,40839.4,0.69522,0.58095,1.01045,0.88895,0.77873,0.81552,0.8526,0.7907,0.73088,0.63937,0.62292,0.99058,0.00484272,0.00484272,0.00484272
